customer_id,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,employment_length_missing,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow,revolving_balance_missing,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code
104828,617312,6,3,2015,Email,REF6565,ACT-1,0.029609,3,1,1,0,18,25900,0.5,contract,high_school,Single,0,0,690,2,0.0,0.0,73800.0,0.0,0,0,1,0,0.172,personal,32900,48,13.83,Debt Consolidation,0.0,Branch,1045,F,2158.33,299.93,896.24,0.554,0.554,0.415,0.219,16162.2,57637.8,1196.17,14354.04,1.27,49062.2,962.16,0,IN,4.6,55000,1260,91,77,466
104829,609369,23,2,2010,Email,REF0000,ACT-1,-0.426412,21,2,0,1,52,37000,10.1,full_time,some_college,Single,2,0,714,11,4.9,58.800000000000004,97200.0,0.0,1,1,0,0,0.261,credit_card,6100,0,16.9,Revolving Credit,0.0,Direct Mail,1088,Z,3083.0,223.61,183.0,0.132,0.132,0.059,0.684,66484.8,30715.2,406.61,4879.32,0.165,72584.8,2676.72,0,WI,4.4,60000,1420,104,87,736
104830,620396,9,3,2012,Email,REF0000,ACT-1,-1.197791,6,2,1,1,48,40100,3.5,self_employed,bachelor,Married,3,0,763,7,9.1,109.19999999999999,41100.0,0.0,1,1,0,0,0.324,personal,11700,60,11.8,Major Purchase,0.0,Online,1050,P,3342.0,546.65,259.08,0.241,0.241,0.078,0.457,18782.7,22317.3,805.73,9668.76,0.292,30482.7,2535.94,0,CA,5.7,75000,1680,148,119,762
104831,545711,6,1,2013,Email,REF0000,ACT-1,-0.325853,10,1,1,0,33,39700,6.4,full_time,bachelor,Married,1,0,734,8,4.7,56.400000000000006,53000.0,0.0,4,4,1,0,0.299,personal,12900,36,10.04,Debt Consolidation,0.0,Online,1011,J,3308.0,296.36,416.49,0.215,0.215,0.126,0.229,12137.0,40863.0,712.85,8554.2,0.325,25037.0,2595.48,0,NJ,5.4,82000,1910,137,119,287
104832,629219,6,3,2018,Email,REF0000,ACT-1,0.730661,4,2,0,1,32,79200,4.0,full_time,graduate,Single,0,0,755,6,6.1,73.19999999999999,182000.0,0.0,1,1,0,0,0.141,personal,6500,60,8.99,Major Purchase,0.0,Branch,1046,T,6600.0,1588.86,134.9,0.261,0.261,0.02,0.6,109200.0,72800.0,1723.76,20685.12,0.082,115700.0,4876.24,0,OH,5.1,56000,1290,95,78,122
104833,574671,16,4,2018,Email,REF0000,ACT-1,0.357637,12,0,0,0,58,28600,5.2,full_time,high_school,Married,3,1,679,8,11.4,136.8,57100.0,0.0,1,1,0,0,0.297,personal,40600,36,12.25,Debt Consolidation,0.0,Branch,1075,K,2383.0,551.45,1353.35,0.799,0.799,0.568,0.344,19642.4,37457.6,1904.8,22857.6,1.42,60242.4,478.53,0,TN,4.1,53000,1510,106,77,124
104834,623618,20,4,2020,Email,REF0000,ACT-1,1.962091,10,1,0,1,36,73300,4.6,full_time,graduate,Single,2,0,720,9,4.9,58.800000000000004,109100.0,0.0,2,2,0,0,0.276,mortgage,276300,360,7.32,Home Purchase,0.85,Broker,1001,H,6108.0,2065.11,1897.99,0.649,0.649,0.311,0.21,22911.0,86189.0,3963.1,47557.2,3.769,299211.0,2145.23,0,TX,4.1,61000,1290,105,85,140
104835,564082,5,3,2015,Email,REF0000,ACT-1,0.159085,7,5,1,0,33,143300,7.1,self_employed,bachelor,Single,1,0,682,10,12.2,146.39999999999998,216600.0,0.0,4,4,0,0,0.297,personal,26200,60,14.36,Major Purchase,0.0,Online,1013,P,11941.67,3755.66,614.53,0.366,0.366,0.051,0.43,93138.0,123462.0,4370.19,52442.28,0.183,119338.0,7571.48,0,NJ,5.1,82000,2100,131,117,183
104836,545364,4,4,2015,Phone,REF0000,ACT-1,1.026538,4,1,1,1,22,20300,5.0,full_time,bachelor,Single,0,0,702,6,4.0,48.0,49700.0,0.0,1,1,1,0,0.226,credit_card,600,0,17.45,Revolving Credit,0.0,Branch,1003,F,1692.0,89.64,18.0,0.064,0.064,0.011,0.622,30913.4,18786.6,107.64,1291.68,0.03,31513.4,1584.03,0,NY,5.0,72000,1490,139,111,461
104837,580976,7,4,2013,Email,REF0000,ACT-2,0.149326,6,4,1,1,28,33500,1.2,full_time,some_college,Married,0,0,678,8,10.0,120.0,79200.0,0.0,1,1,0,1,0.209,personal,16600,36,12.62,Debt Consolidation,0.0,Branch,1046,A,2791.67,975.34,556.29,0.549,0.549,0.199,0.344,27244.8,51955.2,1531.63,18379.56,0.496,43844.8,1260.04,0,NC,3.6,54000,1520,116,87,626
104838,635845,16,0,2019,Email,REF0000,ACT-1,-0.603727,7,1,0,0,44,20000,6.5,full_time,high_school,Married,3,0,699,14,15.1,181.2,27700.0,0.0,1,1,0,0,0.331,personal,2100,36,11.34,Debt Consolidation,0.0,Online,1010,W,1666.67,506.92,69.09,0.346,0.346,0.041,0.593,16426.1,11273.9,576.01,6912.12,0.105,18526.1,1090.657,0,PA,4.0,61000,1360,99,83,135
104839,592368,8,5,2016,Email,REF0000,ACT-1,-0.726211,15,1,1,1,42,98700,8.6,full_time,graduate,Married,0,0,833,10,6.2,74.4,159300.0,0.0,3,3,0,1,0.188,credit_card,14600,0,14.47,Revolving Credit,0.0,Online,1015,P,8225.0,2984.51,438.0,0.416,0.416,0.053,0.48,76464.0,82836.0,3422.51,41070.12,0.148,91064.0,4802.49,0,PA,4.3,61000,1350,103,90,118
104840,617361,15,5,2022,Email,REF0000,ACT-1,0.276227,11,4,1,0,43,46000,5.0,full_time,high_school,Divorced,1,0,708,5,13.2,158.39999999999998,44700.0,0.0,2,2,0,0,0.359,mortgage,237300,180,7.23,Home Purchase,0.651,Branch,1004,T,3833.33,304.98,2163.55,0.644,0.644,0.564,0.313,13991.1,30708.9,2468.53,29622.36,5.159,251291.1,1364.8,0,NY,5.1,72000,1630,134,111,659
104841,607979,14,5,2013,Email,REF0000,ACT-1,-0.969665,7,2,0,1,38,46400,6.3,full_time,bachelor,Married,1,0,761,14,12.2,146.39999999999998,113800.0,0.0,3,3,0,0,0.417,credit_card,15300,0,15.36,Revolving Credit,0.0,Branch,1041,J,3866.67,340.09,459.0,0.207,0.207,0.119,0.397,45178.6,68621.4,799.09,9589.08,0.33,60478.6,3067.58,0,CA,5.4,75000,1800,159,128,570
104842,591440,9,2,2019,Email,REF0000,ACT-1,-1.089631,8,2,0,0,51,32900,2.1,full_time,bachelor,Married,1,0,687,12,8.3,99.60000000000001,41300.0,0.0,2,2,0,0,0.412,mortgage,155700,360,6.96,Home Purchase,0.709,Branch,1039,U,2741.67,653.32,1031.7,0.615,0.615,0.376,0.478,19741.4,21558.6,1685.02,20220.24,4.733,175441.4,1056.647,0,IN,4.4,55000,1240,87,73,704
104843,564404,11,4,2013,Email,REF3272,ACT-2,-0.934879,5,1,1,1,34,37900,5.0,full_time,graduate,Married,2,0,753,14,7.2,86.4,31300.0,0.0,1,1,0,0,0.376,credit_card,12600,0,18.2,Revolving Credit,0.0,Branch,1080,O,3158.33,227.96,378.0,0.192,0.192,0.12,0.493,15430.9,15869.1,605.96,7271.52,0.332,28030.9,2552.37,0,FL,5.0,55000,1280,116,104,209
104844,596907,6,5,2019,Email,REF0000,ACT-2,-2.447684,16,2,0,1,58,25400,12.1,full_time,bachelor,Divorced,1,0,725,9,13.2,158.39999999999998,58900.0,0.0,1,1,0,0,0.411,mortgage,275000,360,5.48,Refinance,0.78,Online,1000,B,2117.0,143.39,1557.97,0.804,0.804,0.736,0.407,23972.3,34927.7,1701.36,20416.32,10.827,298972.3,415.31,0,NY,4.5,72000,1690,140,115,496
104845,640463,23,1,2012,Phone,REF0000,ACT-2,0.03945,8,4,1,1,38,33600,3.2,self_employed,bachelor,Married,1,0,719,8,4.2,50.400000000000006,55400.0,0.0,3,3,0,0,0.222,mortgage,245700,360,5.61,Home Purchase,0.844,Broker,1084,K,2800.0,146.4,1412.06,0.557,0.557,0.504,0.645,35733.0,19667.0,1558.46,18701.52,7.312,281433.0,1241.54,0,AZ,4.9,58000,1480,108,91,167
104846,638884,21,5,2017,Email,REF0000,ACT-3,0.566155,7,3,0,1,33,53200,2.9,self_employed,high_school,Single,2,0,705,23,4.7,56.400000000000006,97400.0,0.0,1,1,0,0,0.481,credit_card,4700,0,17.12,Revolving Credit,0.0,Online,1001,D,4433.0,556.84,141.0,0.157,0.157,0.032,0.388,37791.2,59608.8,697.84,8374.08,0.088,42491.2,3735.493,0,TX,4.3,61000,1610,104,90,505
104847,598329,21,3,2021,Mail,REF0000,ACT-2,-0.303638,7,4,0,1,35,41400,8.9,full_time,graduate,Single,0,0,710,6,9.3,111.60000000000001,43600.0,0.0,2,2,1,0,0.223,personal,18800,48,11.63,Debt Consolidation,0.0,Branch,1087,F,3450.0,311.73,491.67,0.233,0.233,0.143,0.535,23326.0,20274.0,803.4,9640.8,0.454,42126.0,2646.6,0,AZ,4.3,58000,1370,110,89,260
104848,558820,4,1,2023,Email,REF0000,ACT-2,0.160631,7,1,1,0,37,20000,6.0,full_time,high_school,Single,0,0,693,5,11.7,140.39999999999998,21400.0,0.0,0,0,0,0,0.29,personal,27800,60,11.34,Major Purchase,0.0,Broker,1010,I,1666.67,114.42,609.16,0.434,0.434,0.365,0.292,6248.8,15151.2,723.58,8682.96,1.39,34048.8,943.087,0,NJ,5.0,82000,2160,128,114,175
104849,570407,5,1,2019,Email,REF0000,ACT-3,-0.677994,10,0,1,1,46,73200,2.5,full_time,advanced,Married,0,0,793,7,7.6,91.19999999999999,194900.0,0.0,2,2,0,0,0.265,mortgage,452500,360,3.95,Home Purchase,0.697,Online,1002,T,6100.0,2091.27,2147.28,0.695,0.695,0.352,0.464,90433.6,104466.4,4238.55,50862.6,6.182,542933.6,1861.45,0,GA,4.5,58000,1450,104,88,457
104850,624562,21,5,2015,Email,REF5706,ACT-3,-3.116152,5,2,1,1,22,38900,4.5,full_time,some_college,Single,1,0,673,2,4.0,48.0,33700.0,0.0,4,4,0,0,0.177,credit_card,6300,0,18.55,Revolving Credit,0.0,Online,1043,V,3242.0,1073.12,189.0,0.389,0.389,0.058,0.113,3808.1,29891.9,1262.12,15145.44,0.162,10108.1,1979.55,0,IN,5.4,55000,1110,94,79,805
104851,634559,19,6,2017,Email,REF0000,ACT-1,-0.636666,6,2,1,1,26,21600,8.4,full_time,bachelor,Married,2,0,680,5,8.0,96.0,52500.0,0.0,3,3,1,0,0.229,credit_card,10100,0,18.08,Revolving Credit,0.0,Broker,1084,O,1800.0,672.69,303.0,0.542,0.542,0.168,0.647,33967.5,18532.5,975.69,11708.28,0.468,44067.5,824.31,0,MD,4.8,84000,2340,124,115,323
104852,597485,5,3,2021,Email,REF2951,ACT-1,-1.177962,12,1,0,1,40,63400,13.1,self_employed,graduate,Married,2,0,709,10,19.7,236.39999999999998,47600.0,0.0,0,0,0,0,0.345,personal,13800,12,10.51,Home Improvement,0.0,Branch,1091,S,5283.0,290.08,1216.51,0.285,0.285,0.23,0.803,38222.8,9377.2,1506.59,18079.08,0.218,52022.8,3776.74,0,MA,4.2,81000,2090,158,122,669
104853,612547,0,0,2015,Phone,REF0000,ACT-3,-0.87635,8,0,0,1,56,47300,6.1,full_time,some_college,Single,3,0,744,9,3.7,44.400000000000006,133300.0,0.0,1,1,0,0,0.224,mortgage,270400,180,6.96,Home Purchase,0.791,Online,1048,D,3941.67,587.5,2424.39,0.764,0.764,0.615,0.384,51187.2,82112.8,3011.89,36142.68,5.717,321587.2,929.78,0,CA,5.4,75000,1850,159,121,523
104854,550026,11,4,2014,Email,REF0000,ACT-1,-1.066129,15,3,0,0,72,20000,4.5,full_time,high_school,Married,0,0,770,17,17.3,207.60000000000002,26800.0,0.0,1,1,0,0,0.412,personal,7300,24,10.08,Debt Consolidation,0.0,Branch,1046,P,1666.67,295.35,337.13,0.379,0.379,0.202,0.57,15276.0,11524.0,632.48,7589.76,0.365,22576.0,1034.19,0,CA,5.2,75000,1770,161,124,605
104855,559005,0,5,2017,Email,REF0000,ACT-1,-0.779387,8,1,1,0,41,52500,3.9,full_time,graduate,Married,1,0,737,24,7.8,93.6,65700.0,1.0,1,1,0,0,0.575,mortgage,75200,360,5.19,Refinance,0.887,Broker,1046,D,4375.0,1150.14,412.47,0.357,0.357,0.094,0.583,38303.1,27396.9,1562.61,18751.32,1.432,113503.1,2812.39,0,NC,4.1,54000,1150,109,89,410
104856,575051,10,3,2022,Email,REF0000,ACT-3,0.122406,7,2,1,1,32,49100,5.2,full_time,bachelor,Single,0,1,706,1,13.2,158.39999999999998,50600.0,0.0,1,1,0,0,0.295,personal,14100,48,13.07,Home Improvement,0.0,Broker,1080,N,4091.67,1059.29,378.76,0.351,0.351,0.093,0.735,37191.0,13409.0,1438.05,17256.6,0.287,51291.0,2653.62,0,MD,4.3,84000,1760,134,107,894
104857,580389,19,2,2023,Phone,REF0000,ACT-2,-0.559787,10,1,1,1,35,26600,5.5,full_time,some_college,Married,1,0,719,14,9.1,109.19999999999999,78500.0,0.0,3,3,1,0,0.376,mortgage,269900,180,6.03,Home Purchase,0.857,Branch,1044,Z,2217.0,265.25,2281.95,1.149,1.149,1.029,0.502,39407.0,39093.0,2547.2,30566.4,10.147,309307.0,-330.53,0,OH,4.0,56000,1260,83,79,813
104858,566958,3,3,2011,Phone,REF0000,ACT-2,-0.194557,14,2,0,1,44,38400,0.1,full_time,some_college,Divorced,1,0,737,16,10.6,127.19999999999999,91500.0,0.0,1,1,0,0,0.473,mortgage,104700,360,7.44,Refinance,0.802,Online,1016,O,3200.0,772.53,727.78,0.469,0.469,0.227,0.113,10339.5,81160.5,1500.31,18003.72,2.727,115039.5,1699.69,0,NJ,5.4,82000,1850,134,106,886
104859,615326,7,2,2016,Phone,REF0000,ACT-1,-0.716965,6,4,0,0,25,23500,4.4,full_time,some_college,Married,1,0,626,7,6.2,74.4,15600.0,0.0,2,2,0,0,0.31,personal,37200,48,15.29,Other,0.0,Broker,1078,A,1958.33,212.07,1040.78,0.64,0.64,0.531,0.307,4789.2,10810.8,1252.85,15034.2,1.583,41989.2,705.48,0,FL,5.1,55000,1310,113,97,909
104860,613592,1,3,2020,Email,REF0000,ACT-1,0.493534,5,2,0,1,25,40100,5.5,full_time,high_school,Married,0,0,614,10,7.0,84.0,38900.0,0.0,2,2,0,0,0.227,mortgage,204800,360,7.41,Home Purchase,0.57,Online,1077,S,3342.0,778.62,1419.39,0.658,0.658,0.425,0.422,16415.8,22484.2,2198.01,26376.12,5.107,221215.8,1143.66,0,MI,5.7,57000,1310,93,92,681
104861,617168,13,4,2016,Email,REF0000,ACT-1,0.050159,4,1,1,1,41,82700,2.6,full_time,bachelor,Single,1,0,784,17,11.8,141.60000000000002,233800.0,0.0,4,4,0,0,0.515,personal,33800,36,13.01,Debt Consolidation,0.0,Broker,1036,B,6891.67,2027.03,1139.02,0.459,0.459,0.165,0.461,107781.8,126018.2,3166.05,37992.6,0.409,141581.8,3725.62,0,IN,4.2,55000,1300,94,73,454
104862,550535,22,1,2014,Email,REF0000,ACT-3,-0.453426,5,4,0,0,39,44500,6.4,full_time,high_school,Married,3,0,764,11,4.3,51.599999999999994,78300.0,0.0,1,1,0,0,0.256,personal,10700,48,9.87,Home Improvement,0.0,Branch,1048,D,3708.33,535.5,270.71,0.217,0.217,0.073,0.301,23568.3,54731.7,806.21,9674.52,0.24,34268.3,2902.12,0,WA,4.8,78000,1800,158,128,255
104863,578212,5,4,2013,Email,REF0000,ACT-1,-1.38748,13,0,1,1,58,67400,7.4,full_time,graduate,Divorced,1,0,783,19,11.2,134.39999999999998,207300.0,0.0,1,1,0,0,0.369,credit_card,8400,0,16.17,Revolving Credit,0.0,Online,1076,F,5616.67,809.41,252.0,0.189,0.189,0.045,0.315,65299.5,142000.5,1061.41,12736.92,0.125,73699.5,4555.26,0,MD,4.3,84000,2160,132,114,655
104864,632753,16,5,2011,Phone,REF0000,ACT-2,0.989251,11,5,0,0,46,20800,7.8,part_time,high_school,Single,0,0,686,16,0.5,6.0,17200.0,0.0,2,2,0,0,0.311,mortgage,245700,360,7.77,Home Purchase,0.765,Online,1044,B,1733.33,257.46,1763.62,1.166,1.166,1.017,0.316,5435.2,11764.8,2021.08,24252.96,11.812,251135.2,-287.75,0,CA,5.3,75000,1770,156,114,801
104865,555888,18,4,2017,Email,REF0000,ACT-2,-0.681892,5,0,0,0,31,42800,3.4,full_time,high_school,Single,0,0,703,17,11.9,142.8,83700.0,0.0,2,2,0,0,0.415,credit_card,8400,0,16.99,Revolving Credit,0.0,Broker,1044,D,3566.67,867.57,252.0,0.314,0.314,0.071,0.757,63360.9,20339.1,1119.57,13434.84,0.196,71760.9,2447.1,0,CA,5.5,75000,1900,157,131,951
104866,628972,9,5,2015,Email,REF0000,ACT-1,1.87798,10,2,1,1,34,65300,8.8,full_time,advanced,Divorced,0,0,731,8,16.0,192.0,66000.0,0.0,1,1,0,0,0.424,personal,14600,36,10.93,Major Purchase,0.0,Online,1041,R,5441.67,2079.55,477.5,0.47,0.47,0.088,0.126,8316.0,57684.0,2557.05,30684.6,0.224,22916.0,2884.62,0,CA,5.6,75000,1900,147,121,811
104867,601778,7,4,2012,Phone,REF0000,ACT-1,0.494506,12,3,1,0,43,63600,5.2,full_time,some_college,Divorced,0,1,698,13,3.7,44.400000000000006,105700.0,0.0,1,1,1,0,0.268,mortgage,466200,360,7.32,Home Purchase,0.688,Branch,1088,J,5300.0,1402.67,3202.47,0.869,0.869,0.604,0.489,51687.3,54012.7,4605.14,55261.68,7.33,517887.3,694.86,0,WI,4.2,60000,1340,101,88,152
104868,584644,0,2,2018,Email,REF0000,ACT-1,-0.961788,6,0,0,1,40,35000,1.3,full_time,graduate,Married,1,0,722,21,2.8,33.599999999999994,66400.0,0.0,1,1,0,0,0.429,personal,25400,36,13.15,Other,0.0,Branch,1087,S,2917.0,427.4,857.66,0.441,0.441,0.294,0.513,34063.2,32336.8,1285.06,15420.72,0.726,59463.2,1631.61,0,AZ,5.0,58000,1530,115,95,681
104869,578134,11,6,2019,Phone,REF0000,ACT-2,-0.533788,11,2,1,1,39,33200,6.5,full_time,bachelor,Single,0,0,716,14,14.5,174.0,61900.0,0.0,2,2,0,0,0.483,mortgage,199700,360,5.25,Refinance,0.79,Broker,1075,D,2766.67,907.71,1102.75,0.727,0.727,0.399,0.324,20055.6,41844.4,2010.46,24125.52,6.015,219755.6,756.21,0,MI,5.5,57000,1240,95,78,704
104870,581083,1,2,2022,Phone,REF0000,ACT-1,0.842509,16,4,1,0,55,43700,4.8,contract,bachelor,Married,1,0,769,12,13.4,160.8,29800.0,0.0,1,1,0,0,0.385,personal,17200,36,11.18,Other,0.0,Branch,998,T,3641.67,1268.18,564.57,0.503,0.503,0.155,0.309,9208.2,20591.8,1832.75,21993.0,0.394,26408.2,1808.92,0,NY,5.2,72000,1690,141,112,577
104871,555716,11,4,2016,Mail,REF0000,ACT-1,2.149654,8,1,1,0,24,40500,7.0,full_time,some_college,Single,0,0,687,2,0.6,7.199999999999999,110400.0,0.0,4,4,0,0,0.217,credit_card,9000,0,16.71,Revolving Credit,0.0,Branch,1050,M,3375.0,1158.47,270.0,0.423,0.423,0.08,0.131,14462.4,95937.6,1428.47,17141.64,0.222,23462.4,1946.53,0,CA,5.6,75000,1980,165,132,379
104872,641313,4,6,2013,Email,REF0000,ACT-2,-0.67081,7,1,1,1,27,32200,5.8,part_time,high_school,Single,0,0,698,17,1.4,16.799999999999997,25200.0,0.0,2,2,0,0,0.348,personal,10700,48,12.55,Medical,0.0,Broker,1012,E,2683.33,150.21,284.67,0.162,0.162,0.106,0.258,6501.6,18698.4,434.88,5218.56,0.332,17201.6,2248.453,0,NJ,5.2,82000,2290,136,113,790
104873,614808,9,6,2010,Phone,REF5871,ACT-1,-0.014328,7,0,1,1,32,29600,3.4,full_time,some_college,Married,2,0,626,13,14.0,168.0,42600.0,0.0,2,2,0,0,0.379,personal,4700,12,14.03,Debt Consolidation,0.0,Branch,1074,Q,2466.67,503.41,422.07,0.375,0.375,0.171,0.327,13930.2,28669.8,925.48,11105.76,0.159,18630.2,1541.187,0,MI,5.0,57000,1420,95,83,225
104874,615990,0,1,2019,Phone,REF0000,ACT-2,2.693765,9,0,0,1,30,54000,2.0,full_time,advanced,Single,0,0,720,10,3.6,43.2,101500.0,0.0,0,0,0,0,0.271,personal,21900,48,11.25,Home Improvement,0.0,Online,1067,F,4500.0,641.44,568.68,0.269,0.269,0.126,0.447,45370.5,56129.5,1210.12,14521.44,0.406,67270.5,3289.88,0,IL,4.9,65000,1440,104,87,279
104875,620118,15,2,2015,Mail,REF4895,ACT-1,-0.33036,6,2,1,0,32,37900,1.8,contract,some_college,Single,0,0,726,4,14.0,168.0,73600.0,0.0,1,1,0,0,0.211,personal,24700,48,11.39,Debt Consolidation,0.0,Online,1066,G,3158.0,557.71,643.07,0.38,0.38,0.204,0.459,33782.4,39817.6,1200.78,14409.36,0.652,58482.4,1957.553,0,IL,5.3,65000,1610,102,96,745
104876,621106,20,6,2013,Email,REF7098,ACT-2,1.512738,5,1,1,1,35,26000,4.3,full_time,bachelor,Married,1,0,704,6,17.0,204.0,30900.0,0.0,4,4,0,0,0.336,personal,13700,48,10.56,Major Purchase,0.0,Direct Mail,998,H,2167.0,701.84,351.16,0.486,0.486,0.162,0.439,13565.1,17334.9,1053.0,12636.0,0.527,27265.1,1113.667,0,NY,5.8,72000,1990,135,110,251
104877,638102,20,1,2011,Phone,REF3814,ACT-3,-1.935103,10,2,0,1,39,42000,7.3,full_time,bachelor,Single,0,0,670,16,3.5,42.0,69700.0,0.0,1,1,0,0,0.415,personal,17600,48,13.15,Home Improvement,0.0,Online,1003,M,3500.0,755.76,473.48,0.351,0.351,0.135,0.151,10524.7,59175.3,1229.24,14750.88,0.419,28124.7,2270.76,0,NY,4.8,72000,1640,140,118,607
104878,631518,10,0,2021,Email,REF2432,ACT-2,0.029,6,1,1,1,30,52200,3.0,full_time,bachelor,Single,0,0,668,8,6.5,78.0,65200.0,0.0,0,0,0,0,0.293,personal,17900,60,11.81,Debt Consolidation,0.0,Online,1085,P,4350.0,392.28,396.46,0.181,0.181,0.091,0.466,30383.2,34816.8,788.74,9464.88,0.343,48283.2,3561.26,0,FL,4.8,55000,1340,111,89,189
104879,591081,18,6,2020,Phone,REF0000,ACT-2,-0.813058,8,1,1,0,28,20000,3.9,part_time,high_school,Single,0,0,633,5,6.1,73.19999999999999,30100.0,0.0,0,0,0,0,0.261,personal,4800,36,13.25,Home Improvement,0.0,Branch,1089,C,1667.0,470.46,162.31,0.38,0.38,0.097,0.523,15742.3,14357.7,632.77,7593.24,0.24,20542.3,1033.897,0,WI,4.1,60000,1360,96,87,984
104880,639815,7,3,2011,Phone,REF0000,ACT-3,3.425448,5,1,0,1,36,24200,9.3,full_time,graduate,Married,1,0,717,8,0.2,2.4000000000000004,63100.0,0.0,0,0,0,0,0.155,credit_card,15200,0,16.52,Revolving Credit,0.0,Online,1093,Z,2016.67,574.12,456.0,0.511,0.511,0.226,0.381,24041.1,39058.9,1030.12,12361.44,0.628,39241.1,986.547,0,MA,4.6,81000,2610,137,115,517
104881,568787,0,0,2011,Email,REF0000,ACT-1,1.979499,13,3,1,0,50,31200,3.1,full_time,some_college,Single,1,0,704,9,4.7,56.400000000000006,61200.0,0.0,1,1,0,0,0.309,credit_card,11000,0,18.86,Revolving Credit,0.0,Branch,1093,J,2600.0,607.67,330.0,0.361,0.361,0.127,0.338,20685.6,40514.4,937.67,11252.04,0.353,31685.6,1662.33,0,MA,4.4,81000,1910,156,139,823
104882,627972,5,6,2019,Email,REF1748,ACT-2,0.56404,11,2,1,1,50,23900,3.4,full_time,high_school,Married,0,0,761,6,8.0,96.0,16500.0,0.0,2,2,0,0,0.298,credit_card,6800,0,15.81,Revolving Credit,0.0,Broker,1005,N,1992.0,366.78,204.0,0.287,0.287,0.102,0.48,7920.0,8580.0,570.78,6849.36,0.285,14720.0,1420.89,0,TX,3.8,61000,1430,92,77,730
104883,581401,14,0,2023,Phone,REF0000,ACT-1,0.05267,5,3,1,1,41,46300,5.4,full_time,bachelor,Married,1,0,735,9,13.1,157.2,51100.0,0.0,4,4,0,0,0.422,mortgage,378000,360,4.93,Home Purchase,0.873,Broker,999,H,3858.33,370.49,2013.05,0.618,0.618,0.522,0.299,15278.9,35821.1,2383.54,28602.48,8.164,393278.9,1474.79,0,TX,4.6,61000,1530,103,86,755
104884,610000,21,3,2014,Email,REF0000,ACT-3,1.160711,13,3,0,0,50,46900,9.1,full_time,high_school,Married,1,0,729,17,9.1,109.19999999999999,146200.0,0.0,2,2,0,0,0.309,personal,22700,48,11.39,Debt Consolidation,0.0,Direct Mail,1096,G,3908.33,474.19,591.0,0.273,0.273,0.151,0.53,77486.0,68714.0,1065.19,12782.28,0.484,100186.0,2843.14,0,WI,4.4,60000,1470,97,75,716
104885,562169,23,6,2014,Phone,REF0000,ACT-1,1.083549,7,0,0,1,48,28100,6.9,full_time,bachelor,Married,1,0,776,6,16.6,199.20000000000002,28900.0,0.0,1,1,0,0,0.362,personal,9400,36,10.06,Home Improvement,0.0,Broker,1004,F,2341.67,311.14,303.58,0.263,0.263,0.13,0.337,9739.3,19160.7,614.72,7376.64,0.335,19139.3,1726.95,0,TX,4.4,61000,1630,100,90,899
104886,597450,22,5,2013,Email,REF0000,ACT-1,-1.277463,13,2,1,1,42,77700,1.9,self_employed,some_college,Single,2,0,698,14,13.4,160.8,128200.0,0.0,2,2,0,0,0.414,personal,22900,48,12.15,Debt Consolidation,0.0,Branch,1075,O,6475.0,1330.05,604.73,0.299,0.299,0.093,0.238,30511.6,97688.4,1934.78,23217.36,0.295,53411.6,4540.22,0,MI,5.2,57000,1280,88,69,332
104887,578481,17,4,2010,Email,REF0000,ACT-3,0.047886,9,4,0,0,41,96300,12.6,self_employed,some_college,Divorced,0,0,730,16,4.2,50.400000000000006,179300.0,0.0,1,1,1,0,0.404,mortgage,376400,360,4.98,Refinance,0.693,Broker,1085,P,8025.0,1001.47,2016.0,0.376,0.376,0.251,0.626,112241.8,67058.2,3017.47,36209.64,3.909,488641.8,5007.53,0,FL,4.6,55000,1240,116,97,220
104888,588263,8,2,2014,Email,REF0000,ACT-1,0.942142,5,4,1,1,20,45100,3.0,full_time,bachelor,Single,2,0,710,11,2.0,24.0,120600.0,0.0,1,1,0,0,0.238,mortgage,185200,360,5.69,Refinance,0.938,Online,1082,A,3758.33,886.48,1073.73,0.522,0.522,0.286,0.555,66933.0,53667.0,1960.21,23522.52,4.106,252133.0,1798.12,0,MD,4.4,84000,2130,122,105,634
104889,577727,14,3,2023,Phone,REF0000,ACT-3,0.315109,11,3,1,1,45,89300,5.5,full_time,graduate,Married,2,0,755,13,13.3,159.60000000000002,186300.0,0.0,1,1,0,0,0.443,personal,8800,48,10.17,Debt Consolidation,0.0,Branch,1040,C,7441.67,467.34,223.91,0.093,0.093,0.03,0.419,78059.7,108240.3,691.25,8295.0,0.099,86859.7,6750.42,0,IN,4.2,55000,1510,104,82,802
